status,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,Name,Country,Type,operator,Year,Month,Day,Date,Week,LastUpdateTime
C,0.785,43.98,0.64,11.42,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,29,7/29/2025,31,8/2/2025
C,1.3761,79.73,0.25,4.32,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,29,7/29/2025,31,8/2/2025
C,0.4844,87.45,0.72,4.07,0,0.554,11.52,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,29,7/29/2025,31,8/2/2025
C,1.2387,83.08,1.1,16.41,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,29,7/29/2025,31,8/2/2025
C,5.8728,90.73,0.36,22.99,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,29,7/29/2025,31,8/2/2025
C,1.4252,66.43,0.12,2.94,0.5,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,29,7/29/2025,31,8/2/2025
C,2.0308,96.51,-0.38,0.3,8.3,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,29,7/29/2025,31,8/2/2025
C,3.4876,70.74,0.49,24.34,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,29,7/29/2025,31,8/2/2025
C,14.0778,91.97,0.06,9.72,0,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,29,7/29/2025,31,8/2/2025
C,2.6929,99.28,0.25,6.68,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,29,7/29/2025,31,8/2/2025
C,1.194,74.32,0.23,1.88,0,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,29,7/29/2025,31,8/2/2025
C,1.1163,23.24,-0.01,0,0.5,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,29,7/29/2025,31,8/2/2025
C,7.3008,77.11,-0.01,0,1,9.468,274.8,357.24,UGS Bierwang,Germany,DSR,Uniper Energy Storage,2025,7,29,7/29/2025,31,8/2/2025
C,1.7872,76.05,0.18,4.18,0,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,29,7/29/2025,31,8/2/2025
C,5.4272,47.12,0.28,31.83,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,29,7/29/2025,31,8/2/2025
C,1.4335,89.04,0.81,13.01,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,29,7/29/2025,31,8/2/2025
C,0.4935,54.22,0.98,8.89,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,29,7/29/2025,31,8/2/2025
C,2.1816,97,0.44,9.99,0,2.249,19.7,73.92,UGS Ronnenberg-Empelde,Germany,ASF,enercity,2025,7,29,7/29/2025,31,8/2/2025
C,2.899,87.85,0.49,16.42,0,3.3,24.44,44,UGS Cornegliano,Italy,DSR,IGS (7),2025,7,29,7/29/2025,31,8/2/2025
C,12.907,72.41,0.28,50.78,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,29,7/29/2025,31,8/2/2025
E,0.254,6.21,0,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,29,7/29/2025,31,8/2/2025
C,3.5929,100.64,0.55,19.66,0,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,29,7/29/2025,31,8/2/2025
C,7.148,74.51,0.18,16.9,0,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,29,7/29/2025,31,8/2/2025
C,9.6205,68.63,0.55,76.58,0,14.017,107,149.8,UGS Bilciuresti,Romania,DSR,Depogaz Ploie?ti,2025,7,29,7/29/2025,31,8/2/2025
C,12.424,83.04,0.45,90.29,22.8,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,29,7/29/2025,31,8/2/2025
C,9.641,77.42,0.54,67.28,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,29,7/29/2025,31,8/2/2025
C,14.0895,72.26,0.21,41.59,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,29,7/29/2025,31,8/2/2025
C,23.1928,68.39,0.38,165.1,35.9,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,29,7/29/2025,31,8/2/2025
C,3.5196,58.81,0.74,44,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,29,7/29/2025,31,8/2/2025
C,0.5388,100.72,0,0,0,0.535,10.7,12.84,UGS Balaceanca ,Romania,DSR,Depogaz Ploie?ti,2025,7,29,7/29/2025,31,8/2/2025
C,3.5876,36.65,0.47,47.64,1.6,9.79,90.72,180,"VGS GSD Gas Storage (Lille Torup, Stenlille)",Denmark,ASF,GSD,2025,7,29,7/29/2025,31,8/2/2025
C,2.8353,73.61,0.19,7.48,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,29,7/29/2025,31,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,29,7/29/2025,31,8/2/2025
C,2.2693,71.94,0.39,12.39,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,29,7/29/2025,31,8/2/2025
C,1.7324,88.59,1.88,36.79,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,29,7/29/2025,31,8/2/2025
C,9.8864,82.6,0.18,33.58,12.1,11.9689,95.75,664.94,"VGS SALINE (Tersanne, Etrez, Manosque)",France,ASR,Storengy,2025,7,29,7/29/2025,31,8/2/2025
C,33.0435,66.55,0.41,195.03,0,49.6515,401.45,464.58,UGS Bergermeer,Netherlands,DSR,TAQA Gas Storage,2025,7,29,7/29/2025,31,8/2/2025
C,1.263,88,0,3.2,3.2,1.4352,46.8,93.6,UGS Enschede - Epe (Eneco),Germany,ASF,Eneco Gasspeicher,2025,7,29,7/29/2025,31,8/2/2025
C,5.4023,56.1,0.64,61.69,0,9.63,69.55,80.25,UGS Sarma?el ,Romania,DSR,Depogaz Ploie?ti,2025,7,29,7/29/2025,31,8/2/2025
C,35.505,79.11,0.5,252.05,27.1,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,29,7/29/2025,31,8/2/2025
C,1.1277,54.27,0,0,0,2.0779,54,94.5,UGS Etzel EnBW (VGS),Germany,ASF,EnBW Etzel Speicher,2025,7,29,7/29/2025,31,8/2/2025
C,10.4909,73.55,0.5,71.86,0,14.2636,107.52,158.4,UGS Wierzchowice,Poland,DSR,GSP,2025,7,29,7/29/2025,31,8/2/2025
C,10.8286,77.27,0.11,42.57,27.2,14.0136,156.36,270.26,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",France,ASF,Storengy,2025,7,29,7/29/2025,31,8/2/2025
C,1.0948,21.9,0.82,40.81,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,29,7/29/2025,31,8/2/2025
C,9.9196,82.88,0.28,34.64,1.5,11.9689,95.75,664.94,"VGS SALINE (Tersanne, Etrez, Manosque)",France,ASR,Storengy,2025,7,30,7/30/2025,31,8/2/2025
C,1.1159,23.24,-0.01,0,0.5,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,30,7/30/2025,31,8/2/2025
C,3.5318,71.64,0.9,44.19,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,30,7/30/2025,31,8/2/2025
C,14.0844,92.02,0.04,7.26,0.6,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,2.8428,73.8,0.19,7.57,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,30,7/30/2025,31,8/2/2025
C,3.5636,59.55,0.74,44,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,30,7/30/2025,31,8/2/2025
C,4.1351,84.28,0.42,20.99,0,4.9061,57.51,84.76,UGS Damborice,Czechia,DSR,MND Gas Storage,2025,7,30,7/30/2025,31,8/2/2025
C,4.9996,47.23,0.1,11.09,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,2.2822,72.35,0.41,12.89,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,30,7/30/2025,31,8/2/2025
C,1.8006,76.62,0.57,13.38,0,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,30,7/30/2025,31,8/2/2025
C,1.4465,89.85,0.81,13.01,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,30,7/30/2025,31,8/2/2025
C,2.6996,99.53,0.25,6.67,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,5.4559,47.37,0.25,28.78,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,1.1932,74.27,-0.05,0,0.8,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,3.7429,53.44,0.38,26.29,0,7.0044,42.13,46.88,UGS Chiren,Bulgaria,DSR,Bulgartransgaz (4),2025,7,30,7/30/2025,31,8/2/2025
C,7.3008,77.11,0,0,0,9.468,274.8,357.24,UGS Bierwang,Germany,DSR,Uniper Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,53.1684,16.58,0.16,552.31,1.6,320.7533,2334.61,1244.17,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,30,7/30/2025,31,8/2/2025
C,1.4159,66,-0.43,0,9.2,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,30,7/30/2025,31,8/2/2025
C,18.4889,69.06,0.38,102.4,0,26.771,213.34,308.31,VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf),Austria,DSR,OMV Gas Storage,2025,7,30,7/30/2025,31,8/2/2025
C,0.0781,31.25,0,0,0,0.25,12,12,"VSP NORD (Rehden, Jemgum)",Germany,DSR,SEFE Storage (Germany),2025,7,30,7/30/2025,31,8/2/2025
C,2.4074,90,0,0,0,2.675,21.4,21.4,UGS Ghercesti,Romania,DSR,Depogaz Ploie?ti,2025,7,30,7/30/2025,31,8/2/2025
C,1.2032,97.03,1.65,20.4,0,1.24,27.6,82.56,UGS Harsefeld,Germany,ASF,Storengy Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,5.4546,56.64,0.54,52.37,0,9.63,69.55,80.25,UGS Sarma?el ,Romania,DSR,Depogaz Ploie?ti,2025,7,30,7/30/2025,31,8/2/2025
C,12.9549,72.68,0.27,47.89,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,30,7/30/2025,31,8/2/2025
C,6.8971,72.09,0.79,75.56,0,9.568,164.8,253.33,UGS Jemgum H (SEFE Storage),Germany,ASF,SEFE Storage (Germany),2025,7,30,7/30/2025,31,8/2/2025
C,2.8102,71.32,0.44,17.38,0,3.94,86.04,244.32,UGS Peckensen,Germany,ASF,Storengy Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,3.5862,36.63,-0.01,5.52,6.9,9.79,90.72,180,"VGS GSD Gas Storage (Lille Torup, Stenlille)",Denmark,ASF,GSD,2025,7,30,7/30/2025,31,8/2/2025
C,1.1212,39.83,1.6,45.02,0,2.815,68,40,UGS Humbly Grove (Post-Brexit),United Kingdom,DSR,Humbly Grove Energy (Post-Brexit),2025,7,30,7/30/2025,31,8/2/2025
C,7.4174,88.2,0.32,26.9,0,8.41,88.14,169.66,UGS Loenhout,Belgium,ASR,Fluxys,2025,7,30,7/30/2025,31,8/2/2025
C,4.6881,10.49,0.5,221.32,0,44.6763,352.62,542.5,UGS Rehden,Germany,DSR,SEFE Storage (Germany),2025,7,30,7/30/2025,31,8/2/2025
C,1.1818,69.52,1.23,20.88,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,5.2819,85.44,0.24,14.83,0,6.1822,104.93,328.61,INNEXPOOL-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,30,7/30/2025,31,8/2/2025
C,0.7965,44.62,0.64,11.42,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,0.5388,100.72,0,0,0,0.535,10.7,12.84,UGS Balaceanca ,Romania,DSR,Depogaz Ploie?ti,2025,7,30,7/30/2025,31,8/2/2025
C,12.4812,83.42,0.38,68.09,10.8,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,30,7/30/2025,31,8/2/2025
C,1.3781,79.85,0.12,1.97,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,30,7/30/2025,31,8/2/2025
C,0.487,87.91,0.47,2.58,0,0.554,11.52,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,30,7/30/2025,31,8/2/2025
C,5.8957,91.08,0.35,22.92,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,30,7/30/2025,31,8/2/2025
C,0.5007,55.01,0.79,7.19,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,30,7/30/2025,31,8/2/2025
C,9.6961,69.17,0.54,75.63,0,14.017,107,149.8,UGS Bilciuresti,Romania,DSR,Depogaz Ploie?ti,2025,7,30,7/30/2025,31,8/2/2025
C,10.8825,77.66,0.38,55.66,1.7,14.0136,156.36,270.26,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",France,ASF,Storengy,2025,7,30,7/30/2025,31,8/2/2025
C,2.0346,96.69,0.18,3.78,0,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,30,7/30/2025,31,8/2/2025
C,3.5929,100.64,0,0,0,3.57,15,53.55,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,30,7/30/2025,31,8/2/2025
C,2.1914,97.44,0.44,9.78,0,2.249,19.7,73.92,UGS Ronnenberg-Empelde,Germany,ASF,enercity,2025,7,30,7/30/2025,31,8/2/2025
C,0.0524,50.62,0,0,0,0.1035,6.61,8.75,UGS Skallen,Sweden,SRC,Swedegas,2025,7,30,7/30/2025,31,8/2/2025
C,6.8005,61.79,0.67,73.69,0,11.0062,79,95.53,"VGS STOGIT Adriatica (Collalto, Cellino, San Potito & Cotignola) (7)",Italy,GRP,Stogit Adriatica (SNAM),2025,7,30,7/30/2025,31,8/2/2025
C,1.7583,89.91,1.32,25.87,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,0.7966,79.74,1.05,10.51,0,0.999,10.66,32.76,UGS Rüdersdorf H,Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,152.6147,81.08,0.28,541.73,0,188.2185,1601.63,2783.07,"VGS STOGIT (Fiume Treste, Bordolano, Sabbioncello, Minerbio, Sergnano, Ripalta, Cortemaggiore, Brugherio, Settala)",Italy,DSR,Stogit (7),2025,7,30,7/30/2025,31,8/2/2025
C,9.7082,77.96,0.54,67.15,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,30,7/30/2025,31,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,30,7/30/2025,31,8/2/2025
C,3.1348,99.95,0.02,8.88,8.5,3.1362,39.98,141.12,UGS EWE-Zone L,Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,22.0647,71.87,0.36,112.44,2.6,30.7,333.5,443,"VGS GSCZ (Háje, Tranovice, Štramberk, Tvrdonice, Dolni Dunajovice, Lobodice)",Czechia,DSR,Gas Storage CZ,2025,7,30,7/30/2025,31,8/2/2025
E,12.2588,49.3,0.12,30.88,0,24.8653,129,74,UGS Incukalns,Latvia,ASR,AS Conexus Baltic Grid,2025,7,30,7/30/2025,31,8/2/2025
C,9.8941,93.79,0,0.25,0,10.5491,122.04,216.96,UGS Etzel EKB,Germany,ASF,EKB,2025,7,30,7/30/2025,31,8/2/2025
C,1.8092,50.73,-0.91,19.64,52,3.5664,312.41,435.46,UGS EnergyStock,Netherlands,ASF,EnergyStock,2025,7,30,7/30/2025,31,8/2/2025
C,1.1637,56.01,1.73,36,0,2.0779,54,94.5,UGS Etzel EnBW (VGS),Germany,ASF,EnBW Etzel Speicher,2025,7,30,7/30/2025,31,8/2/2025
C,4.7459,74.99,0.74,46.79,0,6.3291,137.88,275.76,UGS Katharina,Germany,ASF,Erdgasspeicher Peissen,2025,7,30,7/30/2025,31,8/2/2025
C,7.6505,77.48,0.37,36.1,0,9.874,90.96,108.96,UGS Uelsen,Germany,DSR,Storengy Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,0.1538,5.43,0.2,5.76,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,30,7/30/2025,31,8/2/2025
C,2.845,76.8,0.37,14.15,0,3.7044,60,98,UGS Uhrice,Czechia,DSR,MND Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,1.9126,88.68,0,0,0,2.1568,210.67,361.15,UGS Etzel EGL (Equinor Storage Deutschland),Germany,ASF,Equinor Storage Deutschland,2025,7,30,7/30/2025,31,8/2/2025
C,16.4271,68.88,0.5,118.58,0,23.85,154.06,620.2,UGS Grijpskerk L-gas,Netherlands,DSR,NAM,2025,7,30,7/30/2025,31,8/2/2025
C,1.1357,22.71,0.82,40.91,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,30,7/30/2025,31,8/2/2025
C,2.4908,35.85,0.93,67.29,2.5,6.947,72.66,72.66,UGS Lab IV - Pozagas,Slovakia,DSR,Pozagas,2025,7,30,7/30/2025,31,8/2/2025
C,1.263,88,0,3.8,3.8,1.4352,46.8,93.6,UGS Enschede - Epe (Eneco),Germany,ASF,Eneco Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,0.1981,20.47,0.17,1.55,0,0.9677,6.45,16.13,UGS Frankenthal,Germany,ASR,Enovos Storage,2025,7,30,7/30/2025,31,8/2/2025
C,30.3929,51.22,0.23,133.87,0,59.3385,448.75,732.8,UGS Norg (Langelo) L-gas,Netherlands,DSR,NAM,2025,7,30,7/30/2025,31,8/2/2025
C,1.4868,83.18,0.32,5.66,0,1.7875,24.84,49.68,UGS Nüttermoor H-2,Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,1.2442,83.45,0.37,5.54,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,30,7/30/2025,31,8/2/2025
C,7.1143,64.28,0.22,25.1,0.4,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,2.9144,88.32,0.47,15.58,0,3.3,24.44,44,UGS Cornegliano,Italy,DSR,IGS (7),2025,7,30,7/30/2025,31,8/2/2025
C,35.7332,79.61,0.51,237.49,9.3,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,30,7/30/2025,31,8/2/2025
C,1.1718,44.24,0.56,14.65,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,30,7/30/2025,31,8/2/2025
C,33.2129,66.89,0.34,161.43,0,49.6515,401.07,464.58,UGS Bergermeer,Netherlands,DSR,TAQA Gas Storage,2025,7,30,7/30/2025,31,8/2/2025
C,1.8608,92.11,0,0,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,30,7/30/2025,31,8/2/2025
C,10.5654,74.07,0.52,74.51,0,14.2636,107.52,158.4,UGS Wierzchowice,Poland,DSR,GSP,2025,7,30,7/30/2025,31,8/2/2025
C,1.7505,75.5,0.6,13.97,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,30,7/30/2025,31,8/2/2025
C,0.9422,75.69,0.71,8.85,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,30,7/30/2025,31,8/2/2025
C,23.3156,68.75,0.36,146.37,23.6,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,30,7/30/2025,31,8/2/2025
C,27.7556,76.71,0.36,129.4,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,30,7/30/2025,31,8/2/2025
C,5.6891,81.93,-0.21,2.28,16.7,6.9439,73.43,95.58,UGS Dolni Bojanovice,Czechia,DSR,SPP Storage,2025,7,30,7/30/2025,31,8/2/2025
C,18.6754,66.17,0.44,153.24,28,28.2242,338.3,418.9,UGS Láb (incl. Gajary baden),Slovakia,DSR,Nafta,2025,7,30,7/30/2025,31,8/2/2025
C,3.5465,74.31,0.71,34.65,0.2,4.7725,43.87,51.57,UGS Okoli,Croatia,DSR,PSP,2025,7,30,7/30/2025,31,8/2/2025
C,16.768,76.06,0.58,127.59,0,22.046,346.79,507.25,"VGS Storage Hub (Bernburg, Bad Lauchstädt)",Germany,GRP,VNG Gasspeicher GmbH (6),2025,7,30,7/30/2025,31,8/2/2025
C,1.1345,31.8,0.41,14.62,0,3.5672,53.83,124.2,EWE H-Gas Zone,Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,17.0766,83.72,0.19,38.88,0,20.3979,134.61,263.9,UGS Szöreg-1,Hungary,DSR,HEXUM,2025,7,30,7/30/2025,31,8/2/2025
C,7.145,74.48,-0.03,0,3,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,30,7/30/2025,31,8/2/2025
C,14.1545,72.59,0.33,65,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,30,7/30/2025,31,8/2/2025
C,1.752,51.66,0.47,16.08,0,3.3917,55.2,69,UGS Jemgum H (EWE),Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,24.1787,50.8,0.29,138.79,0,47.5929,374.71,535,"VGS MFGT (Pusztaederics, Zsana-Nord, Kardoskút-Pusztaszolos, Hajdúszoboszló)",Hungary,DSR,HGS (9),2025,7,30,7/30/2025,31,8/2/2025
E,0.254,6.21,0,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,30,7/30/2025,31,8/2/2025
C,1.7691,70.24,0,0,0,2.5184,41.04,82.08,UGS Nüttermoor H-3,Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,28.4832,79.49,0.32,115.93,0,35.8318,143.34,208.96,"VGS Enagás Basic Underground Storage (Serrablo, Yela, Gaviota, Marismas)",Spain,DSR,Enagás GTS,2025,7,30,7/30/2025,31,8/2/2025
C,0.6737,36.17,0.66,12.14,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,30,7/30/2025,31,8/2/2025
C,14.2395,73.03,0.44,84.93,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,31,7/31/2025,31,8/2/2025
C,12.9992,72.93,0.25,44.31,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,31,7/31/2025,31,8/2/2025
C,27.8856,77.07,0.36,130.08,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,31,7/31/2025,31,8/2/2025
C,1.1718,44.24,0,0,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,31,7/31/2025,31,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,31,7/31/2025,31,8/2/2025
C,0.1598,5.64,0.21,6,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,31,7/31/2025,31,8/2/2025
C,7.4199,88.23,0.03,2.52,0,8.41,88.14,169.66,UGS Loenhout,Belgium,ASR,Fluxys,2025,7,31,7/31/2025,31,8/2/2025
C,1.4471,89.88,0.04,0.52,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,31,7/31/2025,31,8/2/2025
C,5.0105,47.33,0.1,10.9,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,31,7/31/2025,31,8/2/2025
C,1.2442,83.45,0,0,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,31,7/31/2025,31,8/2/2025
C,7.1185,64.31,0.04,4.16,0,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,31,7/31/2025,31,8/2/2025
